expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std,drug2.conc.original,bliss,loewe_pervia,CI,loewe
HTS015,2017-06-02,PC9c1-D2b,93967,E03,PC9c1-D2b_E03,PC9c1,4.8,ivacaftor,3.1e-06,M,osimertinib,1.16333094793e-07,M,132,0,2017-06-02 15:48:09,132,0.352514571333,0.0329214747375,2e-08,-0.00295879626783,,1.13056570754,
HTS015,2017-06-02,PC9c1-D2b,93967,E04,PC9c1-D2b_E04,PC9c1,4.8,ivacaftor,1.11e-06,M,osimertinib,1.16333094793e-07,M,84,2,2017-06-02 15:48:09,86,0.409886794248,0.038279489245,2e-08,0.00990204520916,,2.26712016336,
HTS015,2017-06-02,PC9c1-D2b,93967,E05,PC9c1-D2b_E05,PC9c1,4.8,ivacaftor,3.7e-07,M,osimertinib,1.16333094793e-07,M,104,0,2017-06-02 15:48:09,104,0.409387369293,0.0382328477517,2e-08,-0.0709316649553,,2.25373061372,
HTS015,2017-06-02,PC9c1-D2b,93967,E06,PC9c1-D2b_E06,PC9c1,4.8,ivacaftor,1.23e-07,M,osimertinib,1.16333094793e-07,M,122,0,2017-06-02 15:48:09,122,0.378022609902,0.0353036805118,2e-08,-0.00563804235507,,1.54811571514,
HTS015,2017-06-02,PC9c1-D2b,93967,E07,PC9c1-D2b_E07,PC9c1,4.8,ivacaftor,4.11e-08,M,osimertinib,1.16333094793e-07,M,97,1,2017-06-02 15:48:09,98,0.355197974926,0.0331720788565,2e-08,0.0274250168636,,1.16900419987,
HTS015,2017-06-02,PC9c1-D2b,93967,E08,PC9c1-D2b_E08,PC9c1,4.8,ivacaftor,0.0,M,osimertinib,1.16333094793e-07,M,78,1,2017-06-02 15:48:09,79,0.356139848223,0.0332600407749,2e-08,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,E09,PC9c1-D2b_E09,PC9c1,4.8,sunitinib,1e-05,M,osimertinib,1.16333094793e-07,M,1,94,2017-06-02 15:48:09,94,0.158012257738,0.0147568270204,2e-08,-0.00324078163073,,0.294035712915,
HTS015,2017-06-02,PC9c1-D2b,93967,E10,PC9c1-D2b_E10,PC9c1,4.8,sunitinib,3.1e-06,M,osimertinib,1.16333094793e-07,M,19,104,2017-06-02 15:48:09,123,0.137037598704,0.0127979953474,2e-08,0.727308679699,,0.0945222769488,
HTS015,2017-06-02,PC9c1-D2b,93967,E11,PC9c1-D2b_E11,PC9c1,4.8,sunitinib,1.11e-06,M,osimertinib,1.16333094793e-07,M,95,15,2017-06-02 15:48:09,110,0.455112153322,0.0425031033516,2e-08,-0.0311792999232,,3.99578518494,5.81236649683
HTS015,2017-06-02,PC9c1-D2b,93967,E12,PC9c1-D2b_E12,PC9c1,4.8,sunitinib,3.7e-07,M,osimertinib,1.16333094793e-07,M,131,4,2017-06-02 15:48:09,135,0.393532206983,0.0367521278953,2e-08,-0.0489213263638,,1.90515085875,2.36711853919
HTS015,2017-06-02,PC9c1-D2b,93967,E13,PC9c1-D2b_E13,PC9c1,4.8,sunitinib,1.23e-07,M,osimertinib,1.16333094793e-07,M,105,3,2017-06-02 15:48:09,108,0.3779930977,0.0353009243556,2e-08,0.0401141624034,,1.55945127879,1.78055325538
HTS015,2017-06-02,PC9c1-D2b,93967,E14,PC9c1-D2b_E14,PC9c1,4.8,sunitinib,4.11e-08,M,osimertinib,1.16333094793e-07,M,118,1,2017-06-02 15:48:09,119,0.373122421063,0.034846049945,2e-08,0.0107127781414,,1.46227890334,1.61578009716
HTS015,2017-06-02,PC9c1-D2b,93967,E15,PC9c1-D2b_E15,PC9c1,4.8,sunitinib,0.0,M,osimertinib,1.16333094793e-07,M,120,0,2017-06-02 15:48:09,120,0.351076216037,0.0327871461696,2e-08,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,E16,PC9c1-D2b_E16,PC9c1,4.8,amiodarone,1e-05,M,osimertinib,1.16333094793e-07,M,123,0,2017-06-02 15:48:09,123,0.267910793816,0.0250202946141,2e-08,0.0110528118278,,0.5144483778,0.83127292308
HTS015,2017-06-02,PC9c1-D2b,93967,E17,PC9c1-D2b_E17,PC9c1,4.8,amiodarone,3.1e-06,M,osimertinib,1.16333094793e-07,M,123,0,2017-06-02 15:48:09,123,0.329575317024,0.0307791687376,2e-08,0.0469153980333,,0.905495708448,0.835304132326
HTS015,2017-06-02,PC9c1-D2b,93967,E18,PC9c1-D2b_E18,PC9c1,4.8,amiodarone,1.11e-06,M,osimertinib,1.16333094793e-07,M,121,1,2017-06-02 15:48:09,122,0.342211158752,0.0319592349761,2e-08,0.00792605991045,,1.01579834216,0.906736285582
HTS015,2017-06-02,PC9c1-D2b,93967,E19,PC9c1-D2b_E19,PC9c1,4.8,amiodarone,3.7e-07,M,osimertinib,1.16333094793e-07,M,121,1,2017-06-02 15:48:09,122,0.368105009955,0.0343774719443,2e-08,-0.0017374310869,,1.3799635782,1.49153123124
HTS015,2017-06-02,PC9c1-D2b,93967,E20,PC9c1-D2b_E20,PC9c1,4.8,amiodarone,1.23e-07,M,osimertinib,1.16333094793e-07,M,94,1,2017-06-02 15:48:09,95,0.378755573378,0.0353721322596,2e-08,0.073014694683,,1.56489265037,1.80408923805
HTS015,2017-06-02,PC9c1-D2b,93967,E21,PC9c1-D2b_E21,PC9c1,4.8,amiodarone,4.11e-08,M,osimertinib,1.16333094793e-07,M,119,0,2017-06-02 15:48:09,119,0.345972581912,0.0323105157673,2e-08,0.0612318933704,,1.04207631605,0.896091680369
HTS015,2017-06-02,PC9c1-D2b,93967,E22,PC9c1-D2b_E22,PC9c1,4.8,amiodarone,0.0,M,osimertinib,1.16333094793e-07,M,85,0,2017-06-02 15:48:09,85,0.397921569258,0.0371620521679,2e-08,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,E23,PC9c1-D2b_E23,PC9c1,4.8,control,0.0,M,control,0.0,M,101,0,2017-06-02 15:48:09,101,1.01505624033,0.0947965023027,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,F02,PC9c1-D2b_F02,PC9c1,4.8,ivacaftor,1e-05,M,osimertinib,1.43781843954e-07,M,95,1,2017-06-02 15:48:09,96,0.312115323739,0.0291485730839,2e-07,-0.0241066109687,,0.830322115509,
HTS015,2017-06-02,PC9c1-D2b,93967,F03,PC9c1-D2b_F03,PC9c1,4.8,ivacaftor,3.1e-06,M,osimertinib,1.43781843954e-07,M,72,3,2017-06-02 15:48:09,75,0.404246297621,0.0377527210422,2e-07,-0.0708260412853,,2.6211945592,
HTS015,2017-06-02,PC9c1-D2b,93967,F04,PC9c1-D2b_F04,PC9c1,4.8,ivacaftor,1.11e-06,M,osimertinib,1.43781843954e-07,M,116,0,2017-06-02 15:48:09,116,0.371697278269,0.0347129552978,2e-07,0.0287140793536,,1.77143110585,
HTS015,2017-06-02,PC9c1-D2b,93967,F05,PC9c1-D2b_F05,PC9c1,4.8,ivacaftor,3.7e-07,M,osimertinib,1.43781843954e-07,M,117,0,2017-06-02 15:48:09,117,0.31054254139,0.0290016903205,2e-07,0.0122900242499,,0.812908790106,
HTS015,2017-06-02,PC9c1-D2b,93967,F06,PC9c1-D2b_F06,PC9c1,4.8,ivacaftor,1.23e-07,M,osimertinib,1.43781843954e-07,M,93,1,2017-06-02 15:48:09,94,0.330368957333,0.0308532871188,2e-07,0.0248263128461,,1.05445707753,
HTS015,2017-06-02,PC9c1-D2b,93967,F07,PC9c1-D2b_F07,PC9c1,4.8,ivacaftor,4.11e-08,M,osimertinib,1.43781843954e-07,M,91,0,2017-06-02 15:48:09,91,0.273959147135,0.0255851527141,2e-07,0.0910019409163,,0.49020292182,
HTS015,2017-06-02,PC9c1-D2b,93967,F08,PC9c1-D2b_F08,PC9c1,4.8,ivacaftor,0.0,M,osimertinib,1.43781843954e-07,M,114,0,2017-06-02 15:48:09,114,0.34659539437,0.0323686804682,2e-07,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,F09,PC9c1-D2b_F09,PC9c1,4.8,sunitinib,1e-05,M,osimertinib,1.43781843954e-07,M,1,99,2017-06-02 15:48:09,100,0.185513690491,0.0173251966631,2e-07,-0.0378864764148,,0.417990134591,
HTS015,2017-06-02,PC9c1-D2b,93967,F10,PC9c1-D2b_F10,PC9c1,4.8,sunitinib,3.1e-06,M,osimertinib,1.43781843954e-07,M,16,92,2017-06-02 15:48:09,108,0.156652269537,0.0146298171864,2e-07,0.667795724933,,0.138255808126,
HTS015,2017-06-02,PC9c1-D2b,93967,F11,PC9c1-D2b_F11,PC9c1,4.8,sunitinib,1.11e-06,M,osimertinib,1.43781843954e-07,M,104,20,2017-06-02 15:48:09,124,0.408140977738,0.0381164467531,2e-07,-0.00377689414369,,2.86944721372,3.76063704946
HTS015,2017-06-02,PC9c1-D2b,93967,F12,PC9c1-D2b_F12,PC9c1,4.8,sunitinib,3.7e-07,M,osimertinib,1.43781843954e-07,M,111,1,2017-06-02 15:48:09,112,0.336286148951,0.0314058959758,2e-07,-0.00758253039204,,1.16664604387,0.894179002631
HTS015,2017-06-02,PC9c1-D2b,93967,F13,PC9c1-D2b_F13,PC9c1,4.8,sunitinib,1.23e-07,M,osimertinib,1.43781843954e-07,M,115,0,2017-06-02 15:48:09,115,0.33642727368,0.0314190756699,2e-07,0.0623801264079,,1.1494532844,0.872816218986
HTS015,2017-06-02,PC9c1-D2b,93967,F14,PC9c1-D2b_F14,PC9c1,4.8,sunitinib,4.11e-08,M,osimertinib,1.43781843954e-07,M,99,0,2017-06-02 15:48:09,99,0.325209978131,0.030371488018,2e-07,0.0409073617571,,0.989248158105,0.621512201651
HTS015,2017-06-02,PC9c1-D2b,93967,F15,PC9c1-D2b_F15,PC9c1,4.8,sunitinib,0.0,M,osimertinib,1.43781843954e-07,M,114,1,2017-06-02 15:48:09,115,0.323940263217,0.0302529088418,2e-07,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,F16,PC9c1-D2b_F16,PC9c1,4.8,amiodarone,1e-05,M,osimertinib,1.43781843954e-07,M,105,3,2017-06-02 15:48:09,108,0.27450422429,0.0256360576844,2e-07,-0.00841759795765,,0.649700116847,0.854233127077
HTS015,2017-06-02,PC9c1-D2b,93967,F17,PC9c1-D2b_F17,PC9c1,4.8,amiodarone,3.1e-06,M,osimertinib,1.43781843954e-07,M,92,0,2017-06-02 15:48:09,92,0.35330496538,0.032995289949,2e-07,0.00580691225664,,1.47819361162,1.57918142179
HTS015,2017-06-02,PC9c1-D2b,93967,F18,PC9c1-D2b_F18,PC9c1,4.8,amiodarone,1.11e-06,M,osimertinib,1.43781843954e-07,M,125,0,2017-06-02 15:48:09,125,0.353825972223,0.0330439469834,2e-07,-0.0198511117667,,1.44437426884,1.42419995939
HTS015,2017-06-02,PC9c1-D2b,93967,F19,PC9c1-D2b_F19,PC9c1,4.8,amiodarone,3.7e-07,M,osimertinib,1.43781843954e-07,M,77,1,2017-06-02 15:48:09,78,0.416208569977,0.0388698823717,2e-07,-0.0667525438636,,3.02882997193,4.1572253066
HTS015,2017-06-02,PC9c1-D2b,93967,F20,PC9c1-D2b_F20,PC9c1,4.8,amiodarone,1.23e-07,M,osimertinib,1.43781843954e-07,M,96,4,2017-06-02 15:48:09,100,0.353975228742,0.0330578861085,2e-07,0.0769412925303,,1.42561229772,1.34402963441
HTS015,2017-06-02,PC9c1-D2b,93967,F21,PC9c1-D2b_F21,PC9c1,4.8,amiodarone,4.11e-08,M,osimertinib,1.43781843954e-07,M,123,0,2017-06-02 15:48:09,123,0.352857005028,0.0329534547552,2e-07,0.0355508835396,,1.40407593136,1.30329765997
HTS015,2017-06-02,PC9c1-D2b,93967,F22,PC9c1-D2b_F22,PC9c1,4.8,amiodarone,0.0,M,osimertinib,1.43781843954e-07,M,136,0,2017-06-02 15:48:09,136,0.357205850745,0.0333595951705,2e-07,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,F23,PC9c1-D2b_F23,PC9c1,4.8,control,0.0,M,control,0.0,M,96,1,2017-06-02 15:48:09,97,1.11699669652,0.10431676168,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G02,PC9c1-D2b_G02,PC9c1,4.8,loratadine,1e-05,M,osimertinib,0.0,M,110,3,2017-06-02 15:48:09,113,0.846605416269,0.0790648134598,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G03,PC9c1-D2b_G03,PC9c1,4.8,loratadine,3.1e-06,M,osimertinib,0.0,M,96,0,2017-06-02 15:48:09,96,0.953625587866,0.0890594694603,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G04,PC9c1-D2b_G04,PC9c1,4.8,loratadine,1.11e-06,M,osimertinib,0.0,M,118,0,2017-06-02 15:48:09,118,0.968897982312,0.0904857643963,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G05,PC9c1-D2b_G05,PC9c1,4.8,loratadine,3.7e-07,M,osimertinib,0.0,M,107,1,2017-06-02 15:48:09,108,0.961547877239,0.0897993351869,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G06,PC9c1-D2b_G06,PC9c1,4.8,loratadine,1.23e-07,M,osimertinib,0.0,M,116,0,2017-06-02 15:48:09,116,0.903745906264,0.0844011863386,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G07,PC9c1-D2b_G07,PC9c1,4.8,loratadine,4.11e-08,M,osimertinib,0.0,M,123,0,2017-06-02 15:48:09,123,1.01207581824,0.0945181595094,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G08,PC9c1-D2b_G08,PC9c1,4.8,loratadine,0.0,M,osimertinib,0.0,M,141,2,2017-06-02 15:48:09,143,0.985822740248,0.0920663742096,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G09,PC9c1-D2b_G09,PC9c1,4.8,verteporfin,1e-05,M,osimertinib,0.0,M,123,0,2017-06-02 15:48:09,123,0.909969561273,0.0849824159326,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G10,PC9c1-D2b_G10,PC9c1,4.8,verteporfin,3.1e-06,M,osimertinib,0.0,M,137,1,2017-06-02 15:48:09,138,0.975500189064,0.0911023470867,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G11,PC9c1-D2b_G11,PC9c1,4.8,verteporfin,1.11e-06,M,osimertinib,0.0,M,109,0,2017-06-02 15:48:09,109,1.0621870134,0.0991980637737,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G12,PC9c1-D2b_G12,PC9c1,4.8,verteporfin,3.7e-07,M,osimertinib,0.0,M,122,0,2017-06-02 15:48:09,122,1.04230841574,0.0973415937043,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G13,PC9c1-D2b_G13,PC9c1,4.8,verteporfin,1.23e-07,M,osimertinib,0.0,M,142,0,2017-06-02 15:48:09,142,0.969641138332,0.0905551680298,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G14,PC9c1-D2b_G14,PC9c1,4.8,verteporfin,4.11e-08,M,osimertinib,0.0,M,155,0,2017-06-02 15:48:09,155,0.990427437002,0.0924964086542,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G15,PC9c1-D2b_G15,PC9c1,4.8,verteporfin,0.0,M,osimertinib,0.0,M,143,1,2017-06-02 15:48:09,144,1.0684125936,0.0997794731619,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G16,PC9c1-D2b_G16,PC9c1,4.8,bazedoxifene,1e-05,M,osimertinib,0.0,M,132,1,2017-06-02 15:48:09,133,0.271028066134,0.0253114179043,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G17,PC9c1-D2b_G17,PC9c1,4.8,bazedoxifene,3.1e-06,M,osimertinib,0.0,M,135,1,2017-06-02 15:48:09,136,1.06751206883,0.0996953727986,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G18,PC9c1-D2b_G18,PC9c1,4.8,bazedoxifene,1.11e-06,M,osimertinib,0.0,M,106,0,2017-06-02 15:48:09,106,1.02217483528,0.0954613106902,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G19,PC9c1-D2b_G19,PC9c1,4.8,bazedoxifene,3.7e-07,M,osimertinib,0.0,M,105,0,2017-06-02 15:48:09,105,1.21395301187,0.113371550179,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G20,PC9c1-D2b_G20,PC9c1,4.8,bazedoxifene,1.23e-07,M,osimertinib,0.0,M,132,0,2017-06-02 15:48:09,132,1.05464028904,0.0984932722111,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G21,PC9c1-D2b_G21,PC9c1,4.8,bazedoxifene,4.11e-08,M,osimertinib,0.0,M,122,3,2017-06-02 15:48:09,125,1.08215558793,0.101062936818,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G22,PC9c1-D2b_G22,PC9c1,4.8,bazedoxifene,0.0,M,osimertinib,0.0,M,123,2,2017-06-02 15:48:09,125,1.10900551478,0.103570462068,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,G23,PC9c1-D2b_G23,PC9c1,4.8,control,0.0,M,control,0.0,M,94,0,2017-06-02 15:48:09,94,0.974025964833,0.0909646687048,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,H02,PC9c1-D2b_H02,PC9c1,4.8,loratadine,1e-05,M,osimertinib,1.99572595243e-08,M,82,0,2017-06-02 15:48:09,82,0.408386771183,0.0381394014998,2e-09,-0.00166067536894,,34389103515.2,0.514250401225
HTS015,2017-06-02,PC9c1-D2b,93967,H03,PC9c1-D2b_H03,PC9c1,4.8,loratadine,3.1e-06,M,osimertinib,1.99572595243e-08,M,117,2,2017-06-02 15:48:09,119,0.431980949794,0.0403428711384,2e-09,0.0261597669645,,6243841766.0,0.720812038829
HTS015,2017-06-02,PC9c1-D2b,93967,H04,PC9c1-D2b_H04,PC9c1,4.8,loratadine,1.11e-06,M,osimertinib,1.99572595243e-08,M,115,0,2017-06-02 15:48:09,115,0.464325127426,0.0433635066339,2e-09,0.00115275166031,,1085462062.64,1.09848846062
HTS015,2017-06-02,PC9c1-D2b,93967,H05,PC9c1-D2b_H05,PC9c1,4.8,loratadine,3.7e-07,M,osimertinib,1.99572595243e-08,M,114,1,2017-06-02 15:48:09,115,0.424500628201,0.039644280957,2e-09,0.0374461140857,,882203896.195,0.646705267168
HTS015,2017-06-02,PC9c1-D2b,93967,H06,PC9c1-D2b_H06,PC9c1,4.8,loratadine,1.23e-07,M,osimertinib,1.99572595243e-08,M,107,1,2017-06-02 15:48:09,108,0.426898733345,0.0398682409415,2e-09,0.00727879138974,,277808385.218,0.669081285487
HTS015,2017-06-02,PC9c1-D2b,93967,H07,PC9c1-D2b_H07,PC9c1,4.8,loratadine,4.11e-08,M,osimertinib,1.99572595243e-08,M,137,2,2017-06-02 15:48:09,139,0.483681900276,0.0451712432786,2e-09,0.00253947075499,,26175655.6113,1.38533860079
HTS015,2017-06-02,PC9c1-D2b,93967,H08,PC9c1-D2b_H08,PC9c1,4.8,loratadine,0.0,M,osimertinib,1.99572595243e-08,M,116,1,2017-06-02 15:48:09,117,0.489769049137,0.0457397245095,2e-09,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,H09,PC9c1-D2b_H09,PC9c1,4.8,verteporfin,1e-05,M,osimertinib,1.99572595243e-08,M,118,1,2017-06-02 15:48:09,119,0.455041975812,0.0424965494463,2e-09,-0.0178744833132,,0.661274211037,0.976762633606
HTS015,2017-06-02,PC9c1-D2b,93967,H10,PC9c1-D2b_H10,PC9c1,4.8,verteporfin,3.1e-06,M,osimertinib,1.99572595243e-08,M,123,1,2017-06-02 15:48:09,124,0.498114693308,0.0465191275076,2e-09,-0.0294649826643,,1.07975016202,1.6356197503
HTS015,2017-06-02,PC9c1-D2b,93967,H11,PC9c1-D2b_H11,PC9c1,4.8,verteporfin,1.11e-06,M,osimertinib,1.99572595243e-08,M,99,0,2017-06-02 15:48:09,99,0.432362534829,0.0403785075152,2e-09,0.0779332519479,,0.506407933844,0.722395110383
HTS015,2017-06-02,PC9c1-D2b,93967,H12,PC9c1-D2b_H12,PC9c1,4.8,verteporfin,3.7e-07,M,osimertinib,1.99572595243e-08,M,103,0,2017-06-02 15:48:09,103,0.431401092945,0.0402887180788,2e-09,0.0693446197819,,0.500593556167,0.712785919628
HTS015,2017-06-02,PC9c1-D2b,93967,H13,PC9c1-D2b_H13,PC9c1,4.8,verteporfin,1.23e-07,M,osimertinib,1.99572595243e-08,M,119,1,2017-06-02 15:48:09,120,0.478423186152,0.0446801298941,2e-09,-0.0125882801193,,0.860785718098,1.30197799429
HTS015,2017-06-02,PC9c1-D2b,93967,H14,PC9c1-D2b_H14,PC9c1,4.8,verteporfin,4.11e-08,M,osimertinib,1.99572595243e-08,M,114,0,2017-06-02 15:48:09,114,0.482847132317,0.0450932839698,2e-09,-0.00702607459895,,0.905454280611,1.37180056922
HTS015,2017-06-02,PC9c1-D2b,93967,H15,PC9c1-D2b_H15,PC9c1,4.8,verteporfin,0.0,M,osimertinib,1.99572595243e-08,M,121,1,2017-06-02 15:48:09,122,0.462217181379,0.0431666447218,2e-09,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,H16,PC9c1-D2b_H16,PC9c1,4.8,bazedoxifene,1e-05,M,osimertinib,1.99572595243e-08,M,115,1,2017-06-02 15:48:09,116,0.20801838604,0.0194269190492,2e-09,-0.0778111075648,,,
HTS015,2017-06-02,PC9c1-D2b,93967,H17,PC9c1-D2b_H17,PC9c1,4.8,bazedoxifene,3.1e-06,M,osimertinib,1.99572595243e-08,M,142,0,2017-06-02 15:48:09,142,0.511369959677,0.0477570420574,2e-09,0.00148408973728,,,2.22190422196
HTS015,2017-06-02,PC9c1-D2b,93967,H18,PC9c1-D2b_H18,PC9c1,4.8,bazedoxifene,1.11e-06,M,osimertinib,1.99572595243e-08,M,115,3,2017-06-02 15:48:09,118,0.575889214678,0.0537825207081,2e-09,-0.0848160748143,,,3.84018901147
HTS015,2017-06-02,PC9c1-D2b,93967,H19,PC9c1-D2b_H19,PC9c1,4.8,bazedoxifene,3.7e-07,M,osimertinib,1.99572595243e-08,M,137,0,2017-06-02 15:48:09,137,0.495869945331,0.0463094896093,2e-09,0.0873372483999,,,1.63318256938
HTS015,2017-06-02,PC9c1-D2b,93967,H20,PC9c1-D2b_H20,PC9c1,4.8,bazedoxifene,1.23e-07,M,osimertinib,1.99572595243e-08,M,138,1,2017-06-02 15:48:09,139,0.502345831465,0.0469142751674,2e-09,0.00432435869258,,,1.72822083203
HTS015,2017-06-02,PC9c1-D2b,93967,H21,PC9c1-D2b_H21,PC9c1,4.8,bazedoxifene,4.11e-08,M,osimertinib,1.99572595243e-08,M,122,0,2017-06-02 15:48:09,122,0.453802018617,0.0423807493552,2e-09,0.0660870688895,,,0.965535782973
HTS015,2017-06-02,PC9c1-D2b,93967,H22,PC9c1-D2b_H22,PC9c1,4.8,bazedoxifene,0.0,M,osimertinib,1.99572595243e-08,M,96,2,2017-06-02 15:48:09,98,0.520841548335,0.0486415974548,2e-09,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,H23,PC9c1-D2b_H23,PC9c1,4.8,control,0.0,M,control,0.0,M,101,0,2017-06-02 15:48:09,101,0.994727158516,0.0928979613408,0.0,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,I02,PC9c1-D2b_I02,PC9c1,4.8,loratadine,1e-05,M,osimertinib,1.16333094793e-07,M,108,1,2017-06-02 15:48:09,109,0.36292240954,0.0338934668492,2e-08,-0.057931278458,,99331407524.3,1.31617720984
HTS015,2017-06-02,PC9c1-D2b,93967,I03,PC9c1-D2b_I03,PC9c1,4.8,loratadine,3.1e-06,M,osimertinib,1.16333094793e-07,M,85,1,2017-06-02 15:48:09,86,0.409216410614,0.0382168818533,2e-08,-0.0656710693217,,10460418611.1,3.00275765131
HTS015,2017-06-02,PC9c1-D2b,93967,I04,PC9c1-D2b_I04,PC9c1,4.8,loratadine,1.11e-06,M,osimertinib,1.16333094793e-07,M,117,0,2017-06-02 15:48:09,117,0.374539232342,0.0349783665087,2e-08,-0.0254919833524,,8369500719.11,1.65674113908
HTS015,2017-06-02,PC9c1-D2b,93967,I05,PC9c1-D2b_I05,PC9c1,4.8,loratadine,3.7e-07,M,osimertinib,1.16333094793e-07,M,143,2,2017-06-02 15:48:09,145,0.339184168951,0.0316765432057,2e-08,0.00721519140397,,6535563551.99,0.750261785489
HTS015,2017-06-02,PC9c1-D2b,93967,I06,PC9c1-D2b_I06,PC9c1,4.8,loratadine,1.23e-07,M,osimertinib,1.16333094793e-07,M,120,1,2017-06-02 15:48:09,121,0.347032223565,0.0324094761189,2e-08,-0.0214561277057,,1792529381.18,0.91612985785
HTS015,2017-06-02,PC9c1-D2b,93967,I07,PC9c1-D2b_I07,PC9c1,4.8,loratadine,4.11e-08,M,osimertinib,1.16333094793e-07,M,115,0,2017-06-02 15:48:09,115,0.358994816589,0.0335266673957,2e-08,0.00560732581886,,448505920.608,1.20639230137
HTS015,2017-06-02,PC9c1-D2b,93967,I08,PC9c1-D2b_I08,PC9c1,4.8,loratadine,0.0,M,osimertinib,1.16333094793e-07,M,132,1,2017-06-02 15:48:09,133,0.344303786806,0.0321546663347,2e-08,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,I09,PC9c1-D2b_I09,PC9c1,4.8,verteporfin,1e-05,M,osimertinib,1.16333094793e-07,M,135,0,2017-06-02 15:48:09,135,0.33166888574,0.030974687945,2e-08,-0.00385070691716,,0.868260786844,0.608447596682
HTS015,2017-06-02,PC9c1-D2b,93967,I10,PC9c1-D2b_I10,PC9c1,4.8,verteporfin,3.1e-06,M,osimertinib,1.16333094793e-07,M,96,1,2017-06-02 15:48:09,97,0.356658960715,0.0333085208951,2e-08,-0.00523325481234,,1.19077430171,1.14602603307
HTS015,2017-06-02,PC9c1-D2b,93967,I11,PC9c1-D2b_I11,PC9c1,4.8,verteporfin,1.11e-06,M,osimertinib,1.16333094793e-07,M,122,0,2017-06-02 15:48:09,122,0.356467215299,0.0332906137151,2e-08,0.0261875757194,,1.18774721508,1.14114763027
HTS015,2017-06-02,PC9c1-D2b,93967,I12,PC9c1-D2b_I12,PC9c1,4.8,verteporfin,3.7e-07,M,osimertinib,1.16333094793e-07,M,150,0,2017-06-02 15:48:09,150,0.325466689207,0.0303954623665,2e-08,0.0500268010825,,0.800645801908,0.503653166633
HTS015,2017-06-02,PC9c1-D2b,93967,I13,PC9c1-D2b_I13,PC9c1,4.8,verteporfin,1.23e-07,M,osimertinib,1.16333094793e-07,M,144,0,2017-06-02 15:48:09,144,0.328889241636,0.0307150958867,2e-08,0.0204257306528,,0.836994570424,0.560139551032
HTS015,2017-06-02,PC9c1-D2b,93967,I14,PC9c1-D2b_I14,PC9c1,4.8,verteporfin,4.11e-08,M,osimertinib,1.16333094793e-07,M,107,0,2017-06-02 15:48:09,107,0.342626559801,0.0319980294438,2e-08,0.0141767141458,,0.998047398188,0.820616396369
HTS015,2017-06-02,PC9c1-D2b,93967,I15,PC9c1-D2b_I15,PC9c1,4.8,verteporfin,0.0,M,osimertinib,1.16333094793e-07,M,120,1,2017-06-02 15:48:09,121,0.352395455659,0.0329103504777,2e-08,,,,
HTS015,2017-06-02,PC9c1-D2b,93967,I16,PC9c1-D2b_I16,PC9c1,4.8,bazedoxifene,1e-05,M,osimertinib,1.16333094793e-07,M,128,0,2017-06-02 15:48:09,128,0.203722045395,0.0190256821033,2e-08,-0.106083694805,,,
