BlockId,Col,Row,Value,Replicate
128,4.0,1.0,2.157658,1
128,5.0,1.0,2.2754,1
128,6.0,1.0,2.484161,1
128,1.0,2.0,3.411104,1
128,2.0,2.0,2.433841,1
128,3.0,2.0,4.17554,1
128,4.0,2.0,3.868551,1
128,5.0,2.0,5.105063,1
128,6.0,2.0,8.040191,1
128,1.0,3.0,6.842725,1
128,2.0,3.0,5.703227,1
128,3.0,3.0,9.002128,1
128,4.0,3.0,12.139173,1
128,5.0,3.0,19.385124,1
128,6.0,3.0,22.19849,1
128,1.0,4.0,9.825548,1
128,2.0,4.0,12.428725,1
128,3.0,4.0,14.062758,1
128,4.0,4.0,34.714973,1
128,5.0,4.0,55.570316,1
128,6.0,4.0,52.039696,1
128,1.0,5.0,14.175872,1
128,2.0,5.0,24.229847,1
128,3.0,5.0,35.480743,1
128,4.0,5.0,52.274147,1
128,5.0,5.0,86.9536,1
128,6.0,5.0,87.388794,1
128,1.0,6.0,28.395752,1
128,2.0,6.0,41.67741,1
128,3.0,6.0,55.646633,1
128,4.0,6.0,102.85948,1
128,5.0,6.0,113.49141,1
128,6.0,6.0,114.970535,1
129,1.0,1.0,24.651361,1
129,2.0,1.0,35.224228,1
129,3.0,1.0,53.664654,1
129,4.0,1.0,101.26331,1
129,5.0,1.0,117.514534,1
129,6.0,1.0,116.01023,1
129,1.0,2.0,29.053415,1
129,2.0,2.0,32.17102,1
129,3.0,2.0,46.05215,1
129,4.0,2.0,77.39479,1
129,5.0,2.0,108.88879,1
129,6.0,2.0,117.91582,1
129,1.0,3.0,29.887625,1
129,2.0,3.0,37.840805,1
129,3.0,3.0,50.165157,1
129,4.0,3.0,102.78138,1
129,5.0,3.0,110.34319,1
129,6.0,3.0,137.46085,1
129,1.0,4.0,30.895102,1
129,2.0,4.0,47.197433,1
129,3.0,4.0,60.604454,1
129,4.0,4.0,108.544304,1
129,5.0,4.0,117.54855,1
129,6.0,4.0,124.29275,1
129,1.0,5.0,30.90237,1
129,2.0,5.0,43.244114,1
129,3.0,5.0,55.692566,1
129,4.0,5.0,97.48506,1
129,5.0,5.0,107.9494,1
129,6.0,5.0,126.16791,1
129,1.0,6.0,26.174995,1
129,2.0,6.0,39.445732,1
129,3.0,6.0,56.50922,1
129,4.0,6.0,98.73569,1
129,5.0,6.0,104.31102,1
129,6.0,6.0,130.02522,1
130,1.0,1.0,29.274513,1
130,2.0,1.0,31.617563,1
130,3.0,1.0,47.14611,1
130,4.0,1.0,71.941284,1
130,5.0,1.0,109.315414,1
130,6.0,1.0,111.809,1
130,1.0,2.0,23.67595,1
130,2.0,2.0,34.80382,1
130,3.0,2.0,46.314693,1
130,4.0,2.0,82.55482,1
130,5.0,2.0,103.42878,1
130,6.0,2.0,112.68166,1
130,1.0,3.0,32.832085,1
130,2.0,3.0,31.70585,1
130,3.0,3.0,46.333553,1
130,4.0,3.0,90.93057,1
130,5.0,3.0,102.758965,1
130,6.0,3.0,126.243,1
130,1.0,4.0,27.506912,1
130,2.0,4.0,36.976048,1
130,3.0,4.0,69.89979,1
130,4.0,4.0,94.731476,1
130,5.0,4.0,107.487686,1
130,6.0,4.0,125.76218,1
130,1.0,5.0,33.439842,1
130,2.0,5.0,40.288,1
130,3.0,5.0,66.478836,1
130,4.0,5.0,100.458084,1
130,5.0,5.0,134.84856,1
130,6.0,5.0,135.36029,1
130,1.0,6.0,30.996365,1
130,2.0,6.0,51.98616,1
130,3.0,6.0,54.546665,1
130,4.0,6.0,99.25227,1
130,5.0,6.0,117.49447,1
130,6.0,6.0,112.4534,1
131,1.0,1.0,25.623571,1
131,2.0,1.0,34.99967,1
131,3.0,1.0,48.242435,1
131,4.0,1.0,73.00207,1
131,5.0,1.0,92.9202,1
131,6.0,1.0,96.17538,1
131,1.0,2.0,24.216267,1
131,2.0,2.0,36.791763,1
131,3.0,2.0,52.02123,1
131,4.0,2.0,82.58863,1
131,5.0,2.0,107.11519,1
131,6.0,2.0,96.91079,1
131,1.0,3.0,26.877047,1
131,2.0,3.0,29.487904,1
131,3.0,3.0,51.269238,1
131,4.0,3.0,93.63832,1
131,5.0,3.0,102.00328,1
131,6.0,3.0,100.252525,1
131,1.0,4.0,27.95794,1
131,2.0,4.0,44.984325,1
131,3.0,4.0,56.333115,1
131,4.0,4.0,97.5646,1
131,5.0,4.0,100.10323,1
131,6.0,4.0,106.61712,1
131,1.0,5.0,27.163715,1
131,2.0,5.0,39.642124,1
131,3.0,5.0,48.301575,1
131,4.0,5.0,90.677376,1
131,5.0,5.0,117.79528,1
131,6.0,5.0,116.912025,1
131,1.0,6.0,32.518757,1
131,2.0,6.0,39.08111,1
131,3.0,6.0,73.18628,1
131,4.0,6.0,108.25522,1
131,5.0,6.0,118.42326,1
131,6.0,6.0,119.33963,1
132,1.0,1.0,28.363443,1
132,2.0,1.0,55.846893,1
132,3.0,1.0,67.46613,1
132,4.0,1.0,102.68823,1
132,5.0,1.0,111.169846,1
132,6.0,1.0,107.36463,1
132,1.0,2.0,32.179672,1
132,2.0,2.0,42.15879,1
132,3.0,2.0,59.78193,1
132,4.0,2.0,102.70227,1
132,5.0,2.0,117.0627,1
132,6.0,2.0,116.494125,1
132,1.0,3.0,34.398605,1
132,2.0,3.0,39.016796,1
132,3.0,3.0,54.01682,1
132,4.0,3.0,84.18131,1
132,5.0,3.0,110.188255,1
132,6.0,3.0,106.57774,1
132,1.0,4.0,31.180557,1
132,2.0,4.0,41.06597,1
132,3.0,4.0,57.298405,1
132,4.0,4.0,106.881905,1
132,5.0,4.0,118.23705,1
132,6.0,4.0,106.780846,1
132,1.0,5.0,36.239002,1
132,2.0,5.0,45.033688,1
132,3.0,5.0,60.174973,1
132,4.0,5.0,108.52353,1
132,5.0,5.0,99.8707,1
132,6.0,5.0,122.00466,1
132,1.0,6.0,33.292843,1
132,2.0,6.0,45.70275,1
132,3.0,6.0,64.04623,1
132,4.0,6.0,88.5049,1
132,5.0,6.0,104.53588,1
132,6.0,6.0,131.01141,1
133,1.0,1.0,19.627924,1
133,2.0,1.0,32.649033,1
133,3.0,1.0,46.488537,1
133,4.0,1.0,85.436806,1
133,5.0,1.0,98.50005,1
133,6.0,1.0,114.10578,1
133,1.0,2.0,27.067858,1
133,2.0,2.0,34.03526,1
133,3.0,2.0,47.181892,1
133,4.0,2.0,88.549904,1
133,5.0,2.0,95.30868,1
133,6.0,2.0,106.86562,1
133,1.0,3.0,25.430986,1
133,2.0,3.0,43.577778,1
133,3.0,3.0,48.927505,1
133,4.0,3.0,95.54978,1
133,5.0,3.0,105.93026,1
133,6.0,3.0,119.6063,1
133,1.0,4.0,21.942686,1
133,2.0,4.0,33.34923,1
133,3.0,4.0,53.050964,1
133,4.0,4.0,87.00542,1
133,5.0,4.0,111.80639,1
133,6.0,4.0,130.37006,1
133,1.0,5.0,28.794607,1
133,2.0,5.0,41.424355,1
133,3.0,5.0,58.178867,1
133,4.0,5.0,111.28581,1
133,5.0,5.0,98.41507,1
133,6.0,5.0,132.49368,1
133,1.0,6.0,32.093098,1
133,2.0,6.0,36.920734,1
133,3.0,6.0,54.458557,1
133,4.0,6.0,107.07924,1
133,5.0,6.0,106.184044,1
133,6.0,6.0,126.9216,1
134,1.0,1.0,25.980652,1
134,2.0,1.0,31.045986,1
134,3.0,1.0,45.5234,1
134,4.0,1.0,69.29196,1
134,5.0,1.0,115.727356,1
134,6.0,1.0,120.62578,1
134,1.0,2.0,25.636787,1
134,2.0,2.0,36.49344,1
134,3.0,2.0,47.614376,1
134,4.0,2.0,87.42945,1
134,5.0,2.0,107.563576,1
134,6.0,2.0,105.98827,1
134,1.0,3.0,32.23635,1
134,2.0,3.0,40.471386,1
134,3.0,3.0,59.547703,1
134,4.0,3.0,93.7165,1
134,5.0,3.0,104.559784,1
134,6.0,3.0,110.38764,1
134,1.0,4.0,29.12935,1
134,2.0,4.0,42.009865,1
134,3.0,4.0,70.36927,1
134,4.0,4.0,101.78055,1
134,5.0,4.0,115.80294,1
134,6.0,4.0,128.91962,1
134,1.0,5.0,33.72156,1
134,2.0,5.0,33.27457,1
134,3.0,5.0,53.04376,1
134,4.0,5.0,100.129456,1
134,5.0,5.0,109.42704,1
134,6.0,5.0,121.41228,1
134,1.0,6.0,36.9945,1
134,2.0,6.0,39.102974,1
134,3.0,6.0,58.759247,1
134,4.0,6.0,99.62192,1
134,5.0,6.0,110.67762,1
134,6.0,6.0,125.66911,1
135,1.0,1.0,24.764975,1
135,2.0,1.0,33.886395,1
135,3.0,1.0,52.53417,1
135,4.0,1.0,82.314735,1
135,5.0,1.0,92.88044,1
135,6.0,1.0,119.231995,1
135,1.0,2.0,23.606358,1
135,2.0,2.0,34.532387,1
135,3.0,2.0,51.21723,1
135,4.0,2.0,79.78827,1
135,5.0,2.0,103.25288,1
135,6.0,2.0,106.385765,1
135,1.0,3.0,25.74494,1
135,2.0,3.0,32.07812,1
135,3.0,3.0,45.744648,1
135,4.0,3.0,71.583244,1
135,5.0,3.0,101.73722,1
135,6.0,3.0,98.591515,1
135,1.0,4.0,27.94653,1
135,2.0,4.0,45.064068,1
135,3.0,4.0,54.80098,1
135,4.0,4.0,99.00845,1
135,5.0,4.0,108.05357,1
135,6.0,4.0,100.98943,1
135,1.0,5.0,30.760077,1
135,2.0,5.0,39.146435,1
135,3.0,5.0,54.015545,1
135,4.0,5.0,101.85957,1
135,5.0,5.0,107.27774,1
135,6.0,5.0,104.559265,1
135,1.0,6.0,27.287636,1
135,2.0,6.0,41.538258,1
135,3.0,6.0,60.95466,1
135,4.0,6.0,105.1476,1
135,5.0,6.0,118.710556,1
135,6.0,6.0,94.00517,1
136,1.0,1.0,13.139593,1
136,2.0,1.0,20.03015,1
136,3.0,1.0,30.774158,1
136,4.0,1.0,52.246044,1
136,5.0,1.0,78.76425,1
136,6.0,1.0,86.79915,1
136,1.0,2.0,19.708654,1
136,2.0,2.0,25.152512,1
136,3.0,2.0,39.6259,1
136,4.0,2.0,82.77589,1
136,5.0,2.0,94.56187,1
136,6.0,2.0,92.59551,1
136,1.0,3.0,25.654984,1
136,2.0,3.0,29.919933,1
136,3.0,3.0,54.357586,1
136,4.0,3.0,83.86875,1
136,5.0,3.0,92.444435,1
136,6.0,3.0,100.518295,1
136,1.0,4.0,26.373377,1
136,2.0,4.0,31.189024,1
136,3.0,4.0,73.88561,1
136,4.0,4.0,90.255,1
136,5.0,4.0,104.60443,1
136,6.0,4.0,111.9226,1
136,1.0,5.0,32.476646,1
136,2.0,5.0,39.940903,1
136,3.0,5.0,61.55616,1
136,4.0,5.0,106.59205,1
136,5.0,5.0,100.46198,1
136,6.0,5.0,107.95169,1
136,1.0,6.0,31.032982,1
136,2.0,6.0,40.292538,1
136,3.0,6.0,50.986362,1
136,4.0,6.0,92.154305,1
136,5.0,6.0,120.134735,1
136,6.0,6.0,106.68398,1
137,1.0,1.0,30.410872,1
137,2.0,1.0,33.238605,1
137,3.0,1.0,53.768208,1
137,4.0,1.0,74.18559,1
137,5.0,1.0,95.28384,1
137,6.0,1.0,100.98707,1
137,1.0,2.0,40.391083,1
137,2.0,2.0,49.048042,1
137,3.0,2.0,37.322216,1
137,4.0,2.0,81.35062,1
137,5.0,2.0,89.06799,1
137,6.0,2.0,102.98349,1
137,1.0,3.0,33.43327,1
137,2.0,3.0,39.4983,1
137,3.0,3.0,50.339985,1
137,4.0,3.0,81.83826,1
137,5.0,3.0,103.133255,1
137,6.0,3.0,108.05072,1
137,1.0,4.0,27.741652,1
137,2.0,4.0,33.762505,1
137,3.0,4.0,50.28598,1
137,4.0,4.0,87.366974,1
137,5.0,4.0,99.44428,1
137,6.0,4.0,104.40561,1
137,1.0,5.0,36.79407,1
137,2.0,5.0,39.801506,1
137,3.0,5.0,50.847767,1
137,4.0,5.0,91.43423,1
137,5.0,5.0,105.79605,1
137,6.0,5.0,107.78152,1
137,1.0,6.0,33.163918,1
137,2.0,6.0,34.63814,1
137,3.0,6.0,56.255085,1
137,4.0,6.0,104.68388,1
137,5.0,6.0,109.475876,1
137,6.0,6.0,103.771614,1
138,1.0,1.0,24.138311,1
138,2.0,1.0,31.957907,1
138,3.0,1.0,45.60437,1
138,4.0,1.0,73.81818,1
138,5.0,1.0,112.990456,1
138,6.0,1.0,112.790085,1
138,1.0,2.0,30.390415,1
138,2.0,2.0,35.66219,1
138,3.0,2.0,43.795948,1
138,4.0,2.0,95.37896,1
138,5.0,2.0,108.846375,1
138,6.0,2.0,118.74175,1
138,1.0,3.0,21.514072,1
138,2.0,3.0,36.97852,1
138,3.0,3.0,56.58294,1
138,4.0,3.0,88.805725,1
138,5.0,3.0,100.76239,1
138,6.0,3.0,122.8813,1
138,1.0,4.0,30.35398,1
138,2.0,4.0,33.442085,1
138,3.0,4.0,50.112164,1
138,4.0,4.0,92.21577,1
138,5.0,4.0,104.87817,1
138,6.0,4.0,102.414566,1
138,1.0,5.0,32.80306,1
138,2.0,5.0,39.57713,1
138,3.0,5.0,60.88994,1
138,4.0,5.0,104.338165,1
138,5.0,5.0,120.164116,1
138,6.0,5.0,122.05502,1
138,1.0,6.0,31.79851,1
138,2.0,6.0,43.74663,1
138,3.0,6.0,62.49851,1
138,4.0,6.0,108.55551,1
138,5.0,6.0,113.244576,1
138,6.0,6.0,116.21011,1
139,1.0,1.0,8.90258,1
139,2.0,1.0,10.950599,1
139,3.0,1.0,18.408894,1
139,4.0,1.0,49.22067,1
139,5.0,1.0,84.93486,1
139,6.0,1.0,95.77303,1
139,1.0,2.0,24.207556,1
139,2.0,2.0,32.69662,1
139,3.0,2.0,49.918278,1
139,4.0,2.0,91.52569,1
139,5.0,2.0,115.36938,1
139,6.0,2.0,99.59611,1
139,1.0,3.0,20.919474,1
139,2.0,3.0,36.270325,1
139,3.0,3.0,51.38065,1
139,4.0,3.0,99.73712,1
139,5.0,3.0,111.285194,1
139,6.0,3.0,121.871574,1
139,1.0,4.0,30.212824,1
139,2.0,4.0,35.035877,1
139,3.0,4.0,56.47884,1
139,4.0,4.0,100.9082,1
139,5.0,4.0,116.332756,1
139,6.0,4.0,125.240295,1
139,1.0,5.0,28.710009,1
139,2.0,5.0,41.88866,1
139,3.0,5.0,72.01968,1
139,4.0,5.0,103.12902,1
139,5.0,5.0,112.30461,1
139,6.0,5.0,114.65839,1
139,1.0,6.0,30.508247,1
139,2.0,6.0,41.20939,1
139,3.0,6.0,55.75463,1
139,4.0,6.0,100.01332,1
139,5.0,6.0,103.73612,1
139,6.0,6.0,111.7461,1
140,1.0,1.0,1.980294,1
140,2.0,1.0,0.594234,1
140,3.0,1.0,0.646147,1
140,4.0,1.0,1.03904,1
140,5.0,1.0,0.877215,1
140,6.0,1.0,2.155366,1
140,1.0,2.0,2.449289,1
140,2.0,2.0,2.14784,1
140,3.0,2.0,-0.118561,1
140,4.0,2.0,0.409479,1
140,5.0,2.0,1.303645,1
140,6.0,2.0,1.516443,1
140,1.0,3.0,2.923611,1
140,2.0,3.0,2.216992,1
140,3.0,3.0,2.326433,1
140,4.0,3.0,1.393875,1
140,5.0,3.0,2.683908,1
140,6.0,3.0,4.82589,1
140,1.0,4.0,6.797094,1
140,2.0,4.0,7.565824,1
140,3.0,4.0,9.028153,1
140,4.0,4.0,16.147942,1
140,5.0,4.0,26.51417,1
140,6.0,4.0,25.997875,1
140,1.0,5.0,10.026797,1
140,2.0,5.0,10.530452,1
140,3.0,5.0,14.249607,1
140,4.0,5.0,38.545147,1
140,5.0,5.0,55.128304,1
140,6.0,5.0,55.136013,1
140,1.0,6.0,31.811134,1
140,2.0,6.0,39.61733,1
140,3.0,6.0,55.349476,1
140,4.0,6.0,104.59772,1
140,5.0,6.0,103.33303,1
140,6.0,6.0,103.75877,1
141,1.0,1.0,14.403275,1
141,2.0,1.0,22.022806,1
141,3.0,1.0,42.397408,1
141,4.0,1.0,66.77203,1
141,5.0,1.0,83.957054,1
141,6.0,1.0,93.90456,1
141,1.0,2.0,20.465979,1
141,2.0,2.0,33.36816,1
141,3.0,2.0,51.943806,1
141,4.0,2.0,100.94538,1
141,5.0,2.0,97.304855,1
141,6.0,2.0,100.59975,1
141,1.0,3.0,23.95543,1
141,2.0,3.0,37.36941,1
141,3.0,3.0,55.109554,1
141,4.0,3.0,84.76415,1
141,5.0,3.0,95.24537,1
141,6.0,3.0,101.07227,1
141,1.0,4.0,25.412094,1
141,2.0,4.0,44.902374,1
141,3.0,4.0,66.88886,1
141,4.0,4.0,94.62113,1
141,5.0,4.0,101.1045,1
141,6.0,4.0,113.81013,1
141,1.0,5.0,24.2607,1
141,2.0,5.0,44.52974,1
141,3.0,5.0,60.265373,1
141,4.0,5.0,100.73548,1
141,5.0,5.0,98.33782,1
141,6.0,5.0,117.24822,1
141,1.0,6.0,25.648752,1
141,2.0,6.0,37.17639,1
141,3.0,6.0,62.956684,1
141,4.0,6.0,78.61456,1
141,5.0,6.0,100.17353,1
141,6.0,6.0,108.04502,1
142,1.0,1.0,-1.131198,1
142,2.0,1.0,-0.803133,1
142,3.0,1.0,-0.505311,1
142,4.0,1.0,-0.156863,1
142,5.0,1.0,0.244782,1
142,6.0,1.0,0.303735,1
142,1.0,2.0,-1.101743,1
142,2.0,2.0,-0.789367,1
142,3.0,2.0,-0.459091,1
142,4.0,2.0,0.02634,1
142,5.0,2.0,0.103752,1
142,6.0,2.0,0.683964,1
142,1.0,3.0,0.561192,1
142,2.0,3.0,2.642955,1
142,3.0,3.0,2.000977,1
142,4.0,3.0,3.010509,1
142,5.0,3.0,3.844044,1
142,6.0,3.0,7.396582,1
142,1.0,4.0,9.268917,1
142,2.0,4.0,12.131865,1
142,3.0,4.0,24.94564,1
142,4.0,4.0,50.00277,1
142,5.0,4.0,60.022945,1
142,6.0,4.0,68.02213,1
142,1.0,5.0,13.571492,1
142,2.0,5.0,27.611692,1
142,3.0,5.0,30.656536,1
142,4.0,5.0,57.953568,1
142,5.0,5.0,91.25979,1
142,6.0,5.0,103.10067,1
142,1.0,6.0,27.760933,1
142,2.0,6.0,38.987907,1
142,3.0,6.0,59.40735,1
142,4.0,6.0,94.50409,1
142,5.0,6.0,123.61121,1
142,6.0,6.0,117.51386,1
143,1.0,1.0,11.780029,1
143,2.0,1.0,13.330915,1
143,3.0,1.0,20.982874,1
143,4.0,1.0,37.55052,1
143,5.0,1.0,57.15081,1
143,6.0,1.0,84.058586,1
143,1.0,2.0,18.66939,1
143,2.0,2.0,27.36068,1
143,3.0,2.0,37.21581,1
143,4.0,2.0,71.22072,1
143,5.0,2.0,104.6138,1
143,6.0,2.0,103.2095,1
143,1.0,3.0,27.683994,1
143,2.0,3.0,39.83716,1
143,3.0,3.0,51.811905,1
143,4.0,3.0,94.03984,1
143,5.0,3.0,106.43694,1
143,6.0,3.0,105.03174,1
143,1.0,4.0,21.161196,1
143,2.0,4.0,36.67236,1
143,3.0,4.0,62.08876,1
143,4.0,4.0,107.242775,1
143,5.0,4.0,110.16698,1
143,6.0,4.0,111.53841,1
143,1.0,5.0,26.139034,1
143,2.0,5.0,39.6181,1
143,3.0,5.0,66.14509,1
143,4.0,5.0,95.50217,1
143,5.0,5.0,107.51882,1
143,6.0,5.0,103.10764,1
143,1.0,6.0,33.445072,1
143,2.0,6.0,37.269363,1
143,3.0,6.0,67.597946,1
143,4.0,6.0,99.07863,1
143,5.0,6.0,98.33672,1
143,6.0,6.0,112.6061,1
144,1.0,1.0,-1.267778,1
144,2.0,1.0,-0.948785,1
144,3.0,1.0,-0.585092,1
144,4.0,1.0,0.098972,1
144,5.0,1.0,0.333061,1
144,6.0,1.0,1.064939,1
144,1.0,2.0,2.937417,1
144,2.0,2.0,2.980107,1
144,3.0,2.0,5.457429,1
144,4.0,2.0,15.1928,1
144,5.0,2.0,25.121723,1
144,6.0,2.0,37.33921,1
144,1.0,3.0,9.004469,1
144,2.0,3.0,12.019486,1
144,3.0,3.0,27.10163,1
144,4.0,3.0,64.64265,1
144,5.0,3.0,77.89625,1
144,6.0,3.0,83.1304,1
144,1.0,4.0,17.071306,1
144,2.0,4.0,22.919456,1
144,3.0,4.0,34.192482,1
144,4.0,4.0,82.20678,1
144,5.0,4.0,108.84867,1
144,6.0,4.0,104.01765,1
144,1.0,5.0,19.003098,1
144,2.0,5.0,25.272083,1
144,3.0,5.0,43.015156,1
144,4.0,5.0,87.76705,1
144,5.0,5.0,106.97153,1
144,6.0,5.0,104.5739,1
144,1.0,6.0,27.704119,1
144,2.0,6.0,36.865868,1
144,3.0,6.0,55.522266,1
144,4.0,6.0,93.564285,1
144,5.0,6.0,105.562836,1
144,6.0,6.0,114.24578,1
145,1.0,1.0,8.967091,1
145,2.0,1.0,12.684229,1
145,3.0,1.0,12.442676,1
145,4.0,1.0,29.728249,1
145,5.0,1.0,53.515305,1
145,6.0,1.0,74.26762,1
145,1.0,2.0,15.480301,1
145,2.0,2.0,21.776445,1
145,3.0,2.0,38.090527,1
145,4.0,2.0,82.79184,1
145,5.0,2.0,98.21368,1
145,6.0,2.0,104.9252,1
145,1.0,3.0,19.33488,1
145,2.0,3.0,26.54269,1
145,3.0,3.0,57.42341,1
145,4.0,3.0,95.40703,1
145,5.0,3.0,100.730354,1
145,6.0,3.0,111.43527,1
145,1.0,4.0,23.542746,1
145,2.0,4.0,27.942556,1
145,3.0,4.0,50.416313,1
145,4.0,4.0,91.344826,1
145,5.0,4.0,103.34123,1
145,6.0,4.0,110.11444,1
145,1.0,5.0,27.91257,1
145,2.0,5.0,32.708614,1
145,3.0,5.0,52.341415,1
145,4.0,5.0,101.805084,1
145,5.0,5.0,108.051926,1
145,6.0,5.0,117.50644,1
145,1.0,6.0,27.574198,1
145,2.0,6.0,37.35272,1
145,3.0,6.0,51.666695,1
145,4.0,6.0,84.41,1
145,5.0,6.0,115.72975,1
145,6.0,6.0,1.927555,1
146,1.0,1.0,23.73337,1
146,2.0,1.0,23.965506,1
146,3.0,1.0,42.411057,1
146,4.0,1.0,71.976,1
146,5.0,1.0,65.21813,1
146,6.0,1.0,71.92441,1
146,1.0,2.0,32.122402,1
146,2.0,2.0,37.03859,1
146,3.0,2.0,57.037395,1
146,4.0,2.0,98.590706,1
146,5.0,2.0,95.84183,1
146,6.0,2.0,106.76574,1
146,1.0,3.0,18.477617,1
146,2.0,3.0,37.432343,1
146,3.0,3.0,60.041836,1
146,4.0,3.0,112.51162,1
146,5.0,3.0,103.708336,1
146,6.0,3.0,107.2808,1
146,1.0,4.0,27.180405,1
146,2.0,4.0,41.91189,1
146,3.0,4.0,61.67187,1
146,4.0,4.0,108.706375,1
146,5.0,4.0,96.64805,1
146,6.0,4.0,109.323395,1
146,1.0,5.0,36.97694,1
146,2.0,5.0,36.84399,1
146,3.0,5.0,60.344822,1
146,4.0,5.0,109.68968,1
146,5.0,5.0,105.40491,1
146,6.0,5.0,111.70302,1
146,1.0,6.0,23.180086,1
146,2.0,6.0,40.576214,1
146,3.0,6.0,69.59298,1
146,4.0,6.0,94.39886,1
146,5.0,6.0,103.957115,1
146,6.0,6.0,111.91857,1
147,1.0,1.0,0.017182,1
147,2.0,1.0,0.631743,1
147,3.0,1.0,1.804497,1
147,4.0,1.0,2.862474,1
147,5.0,1.0,3.383647,1
147,6.0,1.0,4.196612,1
147,1.0,2.0,30.727892,1
147,2.0,2.0,45.39517,1
147,3.0,2.0,64.402626,1
147,4.0,2.0,82.49602,1
147,5.0,2.0,85.04337,1
147,6.0,2.0,106.1761,1
147,1.0,3.0,36.266277,1
147,2.0,3.0,42.829914,1
147,3.0,3.0,64.021194,1
147,4.0,3.0,92.32214,1
147,5.0,3.0,112.152336,1
147,6.0,3.0,110.34654,1
147,1.0,4.0,26.518576,1
147,2.0,4.0,33.841793,1
147,3.0,4.0,43.96434,1
147,4.0,4.0,83.047676,1
147,5.0,4.0,113.36795,1
147,6.0,4.0,101.163536,1
147,1.0,5.0,28.595127,1
147,2.0,5.0,37.429802,1
147,3.0,5.0,58.630554,1
147,4.0,5.0,98.52542,1
147,5.0,5.0,111.117004,1
147,6.0,5.0,118.37029,1
147,1.0,6.0,29.030634,1
147,2.0,6.0,32.38981,1
147,3.0,6.0,59.61029,1
147,4.0,6.0,97.80471,1
147,5.0,6.0,112.30806,1
147,6.0,6.0,99.99855,1
148,1.0,1.0,18.0724,1
148,2.0,1.0,27.808517,1
148,3.0,1.0,48.18294,1
148,4.0,1.0,79.340454,1
148,5.0,1.0,92.229034,1
148,6.0,1.0,102.43328,1
148,1.0,2.0,25.086441,1
148,2.0,2.0,31.08379,1
148,3.0,2.0,54.467216,1
148,4.0,2.0,88.938354,1
148,5.0,2.0,104.06724,1
148,6.0,2.0,97.97881,1
148,1.0,3.0,26.783567,1
148,2.0,3.0,33.42882,1
148,3.0,3.0,51.01427,1
148,4.0,3.0,96.51253,1
148,5.0,3.0,104.18263,1
148,6.0,3.0,105.9912,1
148,1.0,4.0,25.68214,1
148,2.0,4.0,36.5559,1
148,3.0,4.0,51.474033,1
148,4.0,4.0,101.647,1
148,5.0,4.0,107.93709,1
148,6.0,4.0,122.41631,1
148,1.0,5.0,29.355413,1
148,2.0,5.0,46.4822,1
148,3.0,5.0,44.591305,1
148,4.0,5.0,95.266396,1
148,5.0,5.0,113.16703,1
148,6.0,5.0,113.43819,1
148,1.0,6.0,26.609594,1
148,2.0,6.0,38.852345,1
148,3.0,6.0,59.404896,1
148,4.0,6.0,99.89514,1
148,5.0,6.0,108.91432,1
148,6.0,6.0,109.351654,1
149,1.0,1.0,25.844387,1
149,2.0,1.0,25.155169,1
149,3.0,1.0,48.491314,1
149,4.0,1.0,79.985634,1
149,5.0,1.0,103.42176,1
149,6.0,1.0,114.371956,1
149,1.0,2.0,24.7756,1
149,2.0,2.0,27.397154,1
149,3.0,2.0,43.820854,1
149,4.0,2.0,84.40207,1
149,5.0,2.0,106.36828,1
149,6.0,2.0,110.29622,1
149,1.0,3.0,29.664415,1
149,2.0,3.0,33.576557,1
149,3.0,3.0,64.099365,1
149,4.0,3.0,117.193375,1
149,5.0,3.0,111.76305,1
149,6.0,3.0,110.44319,1
149,1.0,4.0,33.59055,1
149,2.0,4.0,38.49448,1
149,3.0,4.0,56.804386,1
149,4.0,4.0,112.11207,1
149,5.0,4.0,121.13101,1
149,6.0,4.0,109.5431,1
149,1.0,5.0,24.95088,1
149,2.0,5.0,31.457458,1
149,3.0,5.0,57.108047,1
149,4.0,5.0,94.4083,1
149,5.0,5.0,116.213615,1
149,6.0,5.0,122.220276,1
149,1.0,6.0,30.151642,1
149,2.0,6.0,33.274933,1
149,3.0,6.0,52.56873,1
149,4.0,6.0,99.932304,1
149,5.0,6.0,109.74966,1
149,6.0,6.0,142.41805,1
150,1.0,1.0,16.153212,1
150,2.0,1.0,27.654238,1
150,3.0,1.0,28.660381,1
150,4.0,1.0,25.252647,1
150,5.0,1.0,32.52719,1
150,6.0,1.0,34.23375,1
150,1.0,2.0,22.032667,1
150,2.0,2.0,22.820772,1
150,3.0,2.0,36.01842,1
150,4.0,2.0,50.97056,1
150,5.0,2.0,59.668537,1
150,6.0,2.0,59.810287,1
150,1.0,3.0,24.83408,1
150,2.0,3.0,31.833494,1
150,3.0,3.0,41.664436,1
150,4.0,3.0,65.851845,1
150,5.0,3.0,76.79052,1
150,6.0,3.0,76.84472,1
150,1.0,4.0,22.60563,1
150,2.0,4.0,31.088469,1
150,3.0,4.0,40.011032,1
150,4.0,4.0,74.62623,1
150,5.0,4.0,89.57847,1
150,6.0,4.0,89.732735,1
150,1.0,5.0,32.71562,1
150,2.0,5.0,37.67039,1
150,3.0,5.0,49.541756,1
150,4.0,5.0,84.579124,1
150,5.0,5.0,82.5828,1
150,6.0,5.0,122.278496,1
150,1.0,6.0,28.31423,1
150,2.0,6.0,37.807175,1
150,3.0,6.0,51.705956,1
