"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000078070",1203.90464484471,0.256440558083498,0.0645339209770255,28.5300155913954,6.37948807596614e-07,1.84795133117174e-06,"MCCC1"
"ENSG00000078081",7.4949863057621,-2.04142342317155,0.697495218682661,29.0591163380111,4.89658234892303e-07,1.42977063430371e-06,"LAMP3"
"ENSG00000240024",567.670898995124,0.580048630173085,0.0892116111498467,42.2848633365972,6.57595136334712e-10,2.33667906949501e-09,"LINC00888"
"ENSG00000114796",2437.21457556881,0.159022696776647,0.0569004891479339,17.1161447143475,0.000191989023436223,0.000444593307475977,"KLHL24"
"ENSG00000163872",2157.04289876583,-0.107477791806896,0.0537946994320851,28.5552508930073,6.29949961753308e-07,1.82567474528457e-06,"YEATS2"
"ENSG00000180834",138.751657467868,0.18565196292378,0.163671216177225,27.6324601799651,9.99280726782822e-07,2.85169707285057e-06,"MAP6D1"
"ENSG00000175193",2870.80687445366,0.502786199172424,0.0658057527214679,76.956805130791,1.94554864211737e-17,1.00896561810421e-16,"PARL"
"ENSG00000161202",4042.52337803234,-0.355002035867009,0.0480847981579593,72.3234307897047,1.97317928678692e-16,9.77872289341703e-16,"DVL3"
"ENSG00000161203",11026.1198940796,-0.10219311150044,0.0425560103268454,46.1837342774438,9.36115690873987e-11,3.49092835785354e-10,"AP2M1"
"ENSG00000161204",2597.72368889294,0.23997276564607,0.0516430089295878,25.1344295216425,3.48439977065827e-06,9.50031772511354e-06,"ABCF3"
"ENSG00000214160",4347.9557066742,0.377518640279586,0.0507624024336279,63.1839336360369,1.90450947864713e-14,8.56830162518511e-14,"ALG3"
"ENSG00000163888",88.6634596479244,-0.997989054067145,0.20296904613652,40.1177054822251,1.9433496265795e-09,6.70610035158335e-09,"CAMK2N2"
"ENSG00000175166",18887.6055529447,0.301869418666093,0.0383892793145509,96.4112277346837,1.16029361043315e-21,7.20813371793758e-21,"PSMD2"
"ENSG00000114867",30307.4595972345,0.0718883505898439,0.0433638836892845,20.7511507384317,3.11849369680166e-05,7.82566023214573e-05,"EIF4G1"
"ENSG00000163882",2455.52776792926,-0.139068729544796,0.0577935155966499,23.8308989562916,6.68630282797011e-06,1.78098246269665e-05,"POLR2H"
"ENSG00000090534",17.5226903435183,2.45945640883059,0.518409258385608,25.7753061913783,2.52908470922989e-06,6.97679556908651e-06,"THPO"
"ENSG00000090539",237.256490151555,1.03805122808102,0.128992699319062,83.4923919825522,7.41066942223979e-19,4.0934220432904e-18,"CHRD"
"ENSG00000182580",33.6182171333214,0.602877917168376,0.316125745238516,15.6035639862108,0.000409005484242551,0.000914918325917865,"EPHB3"
"ENSG00000156931",1699.90310080286,0.570951853336922,0.0619816255463767,92.3488125912069,8.84525057938995e-21,5.3069261334241e-20,"VPS8"
"ENSG00000187068",881.018628425761,0.522428117658831,0.076557401001129,47.0926075684242,5.94251377752508e-11,2.24434910803002e-10,"C3orf70"
"ENSG00000113790",736.906520926318,1.65301878970053,0.0834589609755207,407.544095132092,3.18364163690449e-89,7.99083922628764e-88,"EHHADH"
"ENSG00000163900",960.499890040319,-0.525710424540978,0.0736985565005976,57.8867264965477,2.69188841586065e-13,1.1406069981204e-12,"TMEM41A"
"ENSG00000073792",7358.06075325419,0.20160688811369,0.0417926738540619,30.8860328653172,1.96418856948568e-07,5.88411330858835e-07,"IGF2BP2"
"ENSG00000136527",8647.62509708216,-0.402546600057302,0.0398510126905951,102.08494691095,6.8004152968807e-23,4.45993432147047e-22,"TRA2B"
"ENSG00000171658",26.2439381671347,-2.30105039243618,0.451127562144009,28.2557590930238,7.31711485251778e-07,2.1099998957632e-06,"LOC344887"
"ENSG00000244405",5170.48717527596,-0.148536797807588,0.0486409937231134,88.3100860199354,6.66359314222492e-20,3.84778204643381e-19,"ETV5"
"ENSG00000058866",285.924536949599,0.91914212889316,0.126980145283394,60.7086159655356,6.56585883297343e-14,2.86941123924757e-13,"DGKG"
"ENSG00000113838",387.627894756256,-0.260051730410635,0.108501214976694,18.4975054554733,9.62316042501618e-05,0.000229746403166944,"TBCCD1"
"ENSG00000090520",3877.19200581579,0.442206150940862,0.0481826605291909,85.8250422375619,2.30849465615419e-19,1.30529765925737e-18,"DNAJB11"
"ENSG00000156976",9670.13222302103,-0.24709211029178,0.0589737523813925,40.7295664224766,1.43115616658717e-09,4.98220845814852e-09,"EIF4A2"
"ENSG00000073849",5393.5802793591,0.418263004546212,0.0492589582359856,95.6466962128038,1.70052809420605e-21,1.05008608040081e-20,"ST6GAL1"
"ENSG00000163923",561.520740769103,-0.434919281320905,0.0980709451452808,39.6303928444694,2.47953096360581e-09,8.5079759897921e-09,"RPL39L"
"ENSG00000136514",88.4755882833517,-2.31555177044052,0.219511104031824,151.589417744587,1.20997439292149e-33,1.1244163292524e-32,"RTP4"
"ENSG00000113916",713.300948756511,-0.510998268363652,0.0801477753429971,159.182835949983,2.71572860396199e-35,2.6354481478957e-34,"BCL6"
"ENSG00000145012",3655.68347614785,-0.652521860895585,0.136511253132286,33.5565524811969,5.16758004922643e-08,1.6178763516553e-07,"LPP"
"ENSG00000090530",516.444167556625,2.05179609245906,0.100488497436348,503.905006276259,3.78807165407634e-110,1.20835401590745e-108,"P3H2"
"ENSG00000163347",989.402715242928,0.44367690723622,0.0693410982846963,275.444933018625,1.54131981224384e-60,2.58367554079317e-59,"CLDN1"
"ENSG00000196083",12800.8036252953,0.377958809134128,0.0428465662603173,372.081590558377,1.59775138010669e-81,3.63277400727621e-80,"IL1RAP"
"ENSG00000152492",3545.37411994631,0.871869569538103,0.046226736395363,506.198738359761,1.20320767072672e-110,3.85890546862204e-109,"CCDC50"
"ENSG00000180611",234.276588045514,0.0984547246865005,0.126651861162666,15.608360919297,0.000408025673763682,0.00091281282347,"MB21D2"
"ENSG00000127252",282.342132445464,0.805047406188547,0.122805431401709,61.577258209356,4.25273454013818e-14,1.8730549652127e-13,"HRASLS"
"ENSG00000198836",7340.65815636453,0.693209880619787,0.0440264315897863,311.144838144539,2.72745039431925e-68,5.18939094719794e-67,"OPA1"
"ENSG00000114315",1016.48092844626,0.664512738803205,0.066083236895129,338.938255744009,2.51473897164491e-74,5.21659568096961e-73,"HES1"
"ENSG00000133657",5272.30509941157,-0.279335927611564,0.0637377997369756,19.3136961967082,6.39858816375113e-05,0.000155490947893045,"ATP13A3"
"ENSG00000145014",485.154686239723,-0.114702903191384,0.0898563902829603,19.9553558123969,4.64247467303603e-05,0.000114449258448172,"TMEM44"
"ENSG00000041802",2799.01409152381,-0.191581061515199,0.0458668087459484,24.3296976189493,5.21042667856452e-06,1.40142714835163e-05,"LSG1"
"ENSG00000185112",508.783720943772,-1.8736896101435,0.0972489894312265,1124.4129550948,6.86798140908454e-245,6.80160050090469e-243,"FAM43A"
"ENSG00000173950",616.585135388935,-0.642462633729213,0.0788724338133988,98.761136502419,3.58337034489273e-22,2.28365085334588e-21,"XXYLT1"
"ENSG00000114331",3306.40443236744,0.0598181604012652,0.0587633860122907,34.7117309439396,2.90030316731696e-08,9.25290142434629e-08,"ACAP2"
"ENSG00000184203",1347.22625189538,-0.351386224246242,0.0615196771406523,37.6124289933551,6.80087540733376e-09,2.26113105796014e-08,"PPP1R2"
"ENSG00000189058",388.441946872219,-2.67491365865065,0.111060954910562,1413.650591297,1.0707163395324e-307,1.48203421288845e-305,"APOD"
"ENSG00000242086",1142.33897669299,0.244869405336877,0.0702372601323308,47.1182666108476,5.86676114501769e-11,2.21715423186051e-10,"SDHAP2"
"ENSG00000061938",2285.79966571377,-0.589832791816371,0.0548743792130186,128.45215438292,1.27929022494752e-28,1.02851631570254e-27,"TNK2"
"ENSG00000072274",13272.0827338935,-0.0970107543612988,0.0400940564695679,22.9677785775977,1.02946183578929e-05,2.70226596332446e-05,"TFRC"
"ENSG00000163958",8.82352112569411,5.90421254264191,1.29106644280092,40.9099576555979,1.30772241445402e-09,4.56055426959071e-09,"ZDHHC19"
"ENSG00000174013",1211.96817901202,-0.369802140960373,0.0635565300879943,35.8720649755194,1.62360381580554e-08,5.26497858834106e-08,"FBXO45"
"ENSG00000163964",1397.75207160219,-0.201848638350181,0.0624402257686509,46.1409385315866,9.56362421434446e-11,3.56418550668114e-10,"PIGX"
"ENSG00000174007",406.480887435141,-0.375484009951876,0.0949952317993675,33.3230776337368,5.80745203850354e-08,1.80935345925155e-07,"CEP19"
"ENSG00000119231",1716.32462093279,-0.228600055115092,0.0599007424180043,15.821559996543,0.000366768390285179,0.00082433207004652,"SENP5"
"ENSG00000114503",4308.05672001388,-0.350789992116299,0.0477286429305419,80.7664704188668,2.89590150852944e-18,1.56277001380263e-17,"NCBP2"
"ENSG00000119227",155.767360711751,-0.751016332338461,0.156297694334288,26.405530259036,1.84549111386208e-06,5.15105296863227e-06,"PIGZ"
"ENSG00000163975",18051.2057491995,-0.340686946797432,0.0387327189382242,78.7400730520314,7.97646354044474e-18,4.216996103167e-17,"MELTF"
"ENSG00000161267",344.801037164601,1.71135419839646,0.116111032413393,234.780346197161,1.04254688167965e-51,1.48471974383127e-50,"BDH1"
"ENSG00000214135",893.375354950292,-0.0481284877339945,0.0796956167920911,20.47743338872,3.57587095628545e-05,8.92045633055653e-05,"LOC220729"
"ENSG00000186001",2116.03783562899,0.203493719517742,0.0509104127026451,40.0865799850351,1.97383005266233e-09,6.8073121836609e-09,"LRCH3"
"ENSG00000114473",252.707382724932,0.201897749203394,0.124949221682862,19.2862749649027,6.48692091284605e-05,0.000157556625024272,"IQCG"
"ENSG00000182899",15005.6279361164,-0.243651417906917,0.0596656869149355,16.7008522437509,0.000236295806160234,0.000542051311882785,"RPL35A"
"ENSG00000185621",831.254736872388,0.277189369105031,0.0912549125762078,33.2338944563406,6.07227613466073e-08,1.88962271668794e-07,"LMLN"
"ENSG00000131127",315.419063292377,0.594011940348301,0.115668022579933,50.2250741334524,1.24097697964593e-11,4.8590048190636e-11,"ZNF141"
"ENSG00000182903",708.115539847389,0.404682638480162,0.0891029290511655,36.063337973931,1.47552189892268e-08,4.80188750523869e-08,"ZNF721"
"ENSG00000174227",1674.63571658686,0.35041780268609,0.0619646838486969,67.8440080333985,1.85293779751698e-15,8.74869035097336e-15,"PIGG"
"ENSG00000133256",12.1058215734862,1.7615616634999,0.553167572674519,23.6800198876043,7.21022829287277e-06,1.91493372378821e-05,"PDE6B"
"ENSG00000169020",1294.00476013086,0.848411610712208,0.0672281994238228,243.009807506844,1.70251432867668e-53,2.50914144741272e-52,"ATP5I"
"ENSG00000168993",311.566291751208,4.27411192008129,0.177370103769476,796.821749359199,9.38329988600489e-174,5.4568384521339e-172,"CPLX1"
"ENSG00000178950",3539.53970161068,0.431733269781373,0.0490639850187896,135.134334644954,4.52847603755805e-30,3.81847165418459e-29,"GAK"
"ENSG00000145214",931.556492666744,0.165895794955668,0.0823065931290861,36.4498389141122,1.21623653907944e-08,3.97666841324372e-08,"DGKQ"
"ENSG00000127415",265.461846989709,0.363228289581296,0.119813513267427,26.8479078375832,1.47928171042748e-06,4.15783384444935e-06,"IDUA"
"ENSG00000127418",277.196701650965,-0.0649196101602004,0.114624734998494,117.374092209097,3.25491549360194e-26,2.41355246923761e-25,"FGFRL1"
"ENSG00000159674",54.3542425578204,-1.24374694441481,0.243778360690521,141.48854556409,1.88865531209413e-31,1.65872291584252e-30,"SPON2"
"ENSG00000159692",2457.36463535782,0.0635149097310661,0.0556484445567429,28.3671776297715,6.92063020848052e-07,1.99980950316842e-06,"CTBP1"
"ENSG00000090316",2615.70447242926,0.491025899328828,0.0524763536311989,193.255770399093,1.08403339116779e-42,1.28740523510037e-41,"MAEA"
"ENSG00000163945",664.388748389038,0.31787015650735,0.0900520815767001,20.6554007949708,3.27142302956766e-05,8.19725933589212e-05,"UVSSA"
"ENSG00000174137",24.9378596729998,0.942885962819549,0.362555948889636,24.6735068681418,4.38748918527077e-06,1.18750693569095e-05,"FAM53A"
"ENSG00000163950",1759.28309641578,0.199761330344758,0.059091420443675,17.8668981306459,0.000131902299421932,0.000310800948234714,"SLBP"
"ENSG00000168936",1673.11307451402,0.50832122203536,0.0688768080601014,65.4615275824246,6.09831561096396e-15,2.79947696268243e-14,"TMEM129"
"ENSG00000013810",3087.9661431838,0.202170627387267,0.0530392965646196,77.317596485293,1.6244159539967e-17,8.45389208776338e-17,"TACC3"
"ENSG00000168924",3548.14907100915,0.514866598042576,0.0484924163204786,180.090907802432,7.82990062652292e-40,8.63587688393154e-39,"LETM1"
"ENSG00000109685",3803.29365847557,-0.0553012598136348,0.0528811902793074,16.5542030167705,0.000254273141527947,0.000581487051867149,"WHSC1"
"ENSG00000185049",1032.86975759523,0.150139373555808,0.0722566147132992,39.5401331736296,2.59399523803605e-09,8.88802115341641e-09,"NELFA"
"ENSG00000243449",770.599552134603,0.410545284802205,0.0905261591891333,34.6309990204638,3.01977170367722e-08,9.61848694043009e-08,"C4orf48"
"ENSG00000185818",1742.24868908657,0.332476507434643,0.0635256278388276,34.190713793734,3.7634039250662e-08,1.18926578774889e-07,"NAT8L"
"ENSG00000214367",558.335649304149,0.508453413065948,0.0878047793364347,42.6681214372142,5.42919141042422e-10,1.93821314469579e-09,"HAUS3"
"ENSG00000123933",1027.5858795622,-0.437704751280401,0.0736297857828655,39.1543431631774,3.14588187218801e-09,1.07306352547655e-08,"MXD4"
"ENSG00000159733",414.39777245144,0.579713437310774,0.103900586587965,130.569621722664,4.43779146765022e-29,3.62951230987605e-28,"ZFYVE28"
"ENSG00000063978",3154.53072619727,0.614651897219461,0.0484679645313506,206.328141009804,1.57185850408239e-45,1.97056774010202e-44,"RNF4"
"ENSG00000125386",907.341236691719,-0.110174684914674,0.0751203409275517,20.9466064551192,2.828148443852e-05,7.124249203654e-05,"FAM193A"
"ENSG00000087266",1607.01547191772,-0.427879363608167,0.0691592310976299,39.1032848560863,3.22722749807319e-09,1.09985957742108e-08,"SH3BP2"
"ENSG00000087274",5726.64940320608,0.30855837970629,0.041237886884964,193.556260915539,9.32807379751497e-43,1.11003609207331e-41,"ADD1"
"ENSG00000109736",1810.28025274808,1.00604022202213,0.0606660042337744,313.65800467493,7.76300172106247e-69,1.48538793642544e-67,"MFSD10"
"ENSG00000087269",2548.9827019645,0.416892312367975,0.049284626237149,111.048098915499,7.69505463323707e-25,5.39337424086729e-24,"NOP14"
"ENSG00000197386",5579.44081337938,-0.0275763449756313,0.0602625818193798,55.6481597739109,8.2443351991069e-13,3.41563398963174e-12,"HTT"
"ENSG00000175920",16.5639428085176,2.22777003114957,0.579299919510961,22.1077362965629,1.58258140850912e-05,4.08514272721672e-05,"DOK7"
"ENSG00000163956",8811.40372015561,0.690071609319945,0.0496023779567682,448.886646952509,3.35353709194142e-98,9.54024872946652e-97,"LRPAP1"
"ENSG00000184160",284.584687508251,-0.503494322429114,0.110929342350857,131.971811596232,2.20133038645739e-29,1.81607838679192e-28,"ADRA2C"
"ENSG00000251669",223.860353176441,0.731224317143401,0.130554666024439,31.5501719542484,1.40918239405726e-07,4.26739228312964e-07,"FAM86EP"
"ENSG00000132406",611.338711865111,0.342662262236619,0.0841510984559731,34.6542318540353,2.98489573604007e-08,9.51124086918853e-08,"TMEM128"
"ENSG00000168824",2426.11481903698,1.81731565391219,0.0641851858796645,2197.65538279416,0,0,"NSG1"
"ENSG00000168818",960.377879659212,0.328095343798226,0.0758109337475548,46.9006076534676,6.54127562537366e-11,2.46498093897419e-10,"STX18"
"ENSG00000247708",92.5038005428463,1.2349008918598,0.214844885996354,48.2369400121209,3.35337069259402e-11,1.28168626580042e-10,"STX18-AS1"
"ENSG00000163132",150.576290666391,1.09001495250454,0.169198243785203,46.3204006108082,8.74284557665422e-11,3.26497967740342e-10,"MSX1"
"ENSG00000152953",262.703370124546,-3.34032404818396,0.151389087324957,898.06751651402,9.70770567691693e-196,6.797978865886e-194,"STK32B"
"ENSG00000152969",38.5559829286715,8.12755099743122,1.21428355302088,186.66557293761,2.92473051247047e-41,3.34907820511193e-40,"JAKMIP1"
"ENSG00000109501",2126.85980552367,1.15438051911693,0.062832604819301,335.630280055502,1.31465169630324e-73,2.70578182606968e-72,"WFS1"
"ENSG00000074211",259.051613336989,4.8956246747018,0.208123942646873,1030.53189811623,1.6704812733639e-224,1.42225256328238e-222,"PPP2R2C"
"ENSG00000013288",2192.24889872803,0.0184649007994401,0.0579358991050565,77.8756205611896,1.22892069484477e-17,6.42813788426099e-17,"MAN2B2"
"ENSG00000179010",6404.84312548014,0.248949646245928,0.0495448278688763,78.6700737099645,8.26058013155129e-18,4.36038517247296e-17,"MRFAP1"
"ENSG00000178988",1223.4220780198,0.272732356932232,0.066464636648475,45.4736284789129,1.33514071458887e-10,4.94855082580706e-10,"MRFAP1L1"
"ENSG00000186222",324.633391647632,0.535477046861923,0.108674428363848,25.6158833059913,2.7389343050174e-06,7.53724404900091e-06,"BLOC1S4"
"ENSG00000170871",1645.09233844088,0.681164867396048,0.0650220669739978,170.158073527918,1.12368299280465e-37,1.1705205642899e-36,"KIAA0232"
"ENSG00000132405",4823.68736449791,0.917483989402744,0.0584659922284731,464.246676226541,1.5492272823795e-101,4.52699512921485e-100,"TBC1D14"
"ENSG00000173011",800.476301170455,0.339518016005454,0.073554015997819,40.7239064789366,1.43521203442595e-09,4.9955931827688e-09,"TADA2B"
"ENSG00000109519",1756.92206368873,0.393768686409299,0.0630490269859231,89.280995051,4.1008912756102e-20,2.39073880794132e-19,"GRPEL1"
"ENSG00000272620",14.6416449738145,1.5126616465672,0.608367067656903,22.7841414804543,1.12846096300241e-05,2.95263569901658e-05,"AFAP1-AS1"
"ENSG00000163995",83.051498478767,3.99273229834637,0.336474706305778,202.81814266262,9.0907540034337e-45,1.12536117420122e-43,"ABLIM2"
"ENSG00000125089",284.765257419794,0.389849584967441,0.123273565077258,58.8793351053757,1.63875803012244e-13,7.02040974026569e-13,"SH3TC1"
"ENSG00000215612",31.3155949607161,4.29042282350841,0.507195441961923,150.37475303129,2.22094227306481e-33,2.04702035284934e-32,"HMX1"
"ENSG00000071127",13800.5682786533,0.814062195707269,0.0424302933384542,448.303989989262,4.48771704305595e-98,1.27361840158383e-96,"WDR1"
"ENSG00000157869",633.071831837362,0.505638050019489,0.0910617495462982,44.8717989161391,1.80390087333928e-10,6.63814206639731e-10,"RAB28"
"ENSG00000038219",2870.22724787054,0.359276477986689,0.0798321889356108,39.6291036991208,2.48112971671093e-09,8.51222775254835e-09,"BOD1L1"
"ENSG00000248360",225.700156663653,2.79996518792848,0.169547464239057,427.536350688479,1.45097871442813e-93,3.89378857049879e-92,"LINC00504"
"ENSG00000137449",3638.71267927131,0.605705100819085,0.0679748868888221,125.140231656104,6.70106705583849e-28,5.26061546085045e-27,"CPEB2"
"ENSG00000048342",1125.8829830642,0.357947696540599,0.0639757736092604,33.5895254349879,5.08308330085438e-08,1.59184306229058e-07,"CC2D2A"
"ENSG00000118564",1460.44621790073,0.255070732433165,0.0622036589918608,39.8301401147411,2.24385592168373e-09,7.71496598058283e-09,"FBXL5"
"ENSG00000237765",629.571397105787,0.0224553573607555,0.0820767869847435,19.0524971837687,7.2912636638164e-05,0.000176080930169238,"FAM200B"
"ENSG00000137441",589.826662136931,2.20968506197392,0.107728507449086,705.231693750614,7.2591115533473e-154,3.68703672438149e-152,"FGFBP2"
"ENSG00000007062",181.712716668082,0.149798320979503,0.165373861361441,264.38898309935,3.87848201555697e-58,6.17348963189092e-57,"PROM1"
"ENSG00000169762",591.345790971994,0.257424540455007,0.088992447375056,67.2409772648692,2.50499756498897e-15,1.17314577296644e-14,"TAPT1"
"ENSG00000263327",61.2996018152487,0.0657934081779515,0.254795218731127,23.5796162670302,7.58143445965861e-06,2.01103857699944e-05,"TAPT1-AS1"
"ENSG00000169744",33.6070546445778,2.70910118199465,0.367973125819955,156.477576970863,1.05033028974394e-34,1.00323921016745e-33,"LDB2"
"ENSG00000151552",4169.31139274145,0.52648575752324,0.0546524292014839,397.081354078415,5.9549693227007e-87,1.459090775352e-85,"QDPR"
"ENSG00000002549",2512.38540540353,0.645767366767702,0.0524514903482189,198.041472744143,9.90468343646476e-44,1.19670215547567e-42,"LAP3"
"ENSG00000178177",397.58709569361,0.301610235116087,0.104357555828678,18.6107412879213,9.09345406361552e-05,0.000217670878066055,"LCORL"
"ENSG00000145147",71.2960948653778,0.467325915482524,0.357845423875952,191.367477545333,2.78663599860685e-42,3.27004895642169e-41,"SLIT2"
"ENSG00000185774",53.946803255496,-1.39162356197763,0.291236999527276,29.7434495904765,3.47769895661191e-07,1.02494903005911e-06,"KCNIP4"
"ENSG00000248837",115.750909916552,0.820412503375987,0.178668159964456,31.8037580304306,1.2413712752619e-07,3.77563823106836e-07,"LOC105374524"
"ENSG00000109819",10601.7898838363,3.84901269199029,0.0582949586272461,4394.83162287256,0,0,"PPARGC1A"
"ENSG00000109606",8022.45217445481,0.159942556512942,0.0395219941394728,48.6914581682763,2.67167853264117e-11,1.02655777904357e-10,"DHX15"
"ENSG00000181982",42.7755438029842,-0.974634287853938,0.280280236809538,63.3067869246581,1.79104247677131e-14,8.06241620058962e-14,"CCDC149"
"ENSG00000153012",12.8787662036019,-2.11896380730627,0.663113012463161,16.9280674633346,0.000210919559522451,0.000486432335022596,"LGI2"
"ENSG00000109618",450.457246060261,0.148399866413864,0.0980273027998489,26.5065924172137,1.7545533960659e-06,4.90475071825722e-06,"SEPSECS"
"ENSG00000168228",489.417660387717,0.575410495636442,0.0941967969998601,57.8528086741821,2.73792920983016e-13,1.15970018732051e-12,"ZCCHC4"
"ENSG00000091490",6939.54979289285,2.69650037439509,0.0457617233756299,3497.28829022754,0,0,"SEL1L3"
"ENSG00000250317",746.148212915208,0.683751272404602,0.0823215476739435,74.6692185130627,6.10639952898457e-17,3.09160150698472e-16,"SMIM20"
"ENSG00000168214",2681.40729763984,0.306697567311562,0.0537878409431252,40.7794756204285,1.39588416806503e-09,4.86227849505978e-09,"RBPJ"
"ENSG00000109689",467.703576222418,0.279140342141083,0.0999007762324614,16.1193025706288,0.000316036992829033,0.000715200266112475,"STIM2"
"ENSG00000169851",239.870255487727,-0.774655936386096,0.121788924730876,110.564953080191,9.7977305737837e-25,6.8407812669878e-24,"PCDH7"
"ENSG00000250954",12.9989658763247,2.95812206758252,0.639855349385836,50.8091144926645,9.26703861559279e-12,3.64960960054019e-11,"LOC101928622"
"ENSG00000047365",344.067476784805,1.60772809860598,0.136434420728392,206.855754805376,1.20737886424208e-45,1.51765535516441e-44,"ARAP2"
"ENSG00000154274",350.50165226096,2.37540183186393,0.129528414683878,418.52960602608,1.3105415508957e-91,3.39750361096936e-90,"C4orf19"
"ENSG00000181826",162.68649404185,0.608011294839258,0.178924521224742,62.6812906232349,2.44867237591065e-14,1.09540023559685e-13,"RELL1"
"ENSG00000169299",1351.84415777291,0.333854278930399,0.0652351760518841,64.3652714739081,1.05501561204199e-14,4.80030075382966e-14,"PGM2"
"ENSG00000065882",2477.58924417975,1.00434667579885,0.0513297216113437,413.913989972375,1.31740432905232e-90,3.36734806310361e-89,"TBC1D1"
"ENSG00000109787",1599.49166165102,0.247399562593211,0.0682187411233021,54.698207721399,1.32566902326873e-12,5.42765267458011e-12,"KLF3"
"ENSG00000174130",457.162719878352,0.648616003707587,0.103730124763748,122.743644614246,2.22103922054978e-27,1.710698903716e-26,"TLR6"
"ENSG00000197712",2315.57723964119,1.10908891303165,0.0567415136582377,387.883298798631,5.91850276255922e-85,1.41786479642727e-83,"FAM114A1"
"ENSG00000109790",767.117187408505,-0.0891462963876418,0.0837832590816636,25.8399321988542,2.44866862513015e-06,6.76520808780268e-06,"KLHL5"
"ENSG00000157796",907.853597636283,-0.476994551848347,0.0714232306773714,44.8146449099646,1.85619459434328e-10,6.82315108767062e-10,"WDR19"
"ENSG00000035928",2908.70126337129,0.560098363978949,0.0531873283223391,176.680626344464,4.30813654526397e-39,4.67320274472286e-38,"RFC1"
"ENSG00000121897",447.842864831659,0.614032479979414,0.108630152042979,54.5255123165886,1.44522491162268e-12,5.90489011448252e-12,"LIAS"
"ENSG00000109814",1532.09562200869,0.490038650435528,0.0651295536116501,730.904777039814,1.93216525171436e-159,1.03000944465827e-157,"UGDH"
"ENSG00000163683",659.093699227062,-0.285828323101517,0.0814530052577668,40.5373312283977,1.57554339070625e-09,5.47358528029155e-09,"SMIM14"
"ENSG00000078140",2550.35213946823,0.29023832861471,0.0531187026002224,69.0462761810575,1.01576122257204e-15,4.86779760620724e-15,"UBE2K"
"ENSG00000121892",3967.75369447192,0.129644421096161,0.0533841658741791,31.8891188684629,1.18950376592249e-07,3.62300407098437e-07,"PDS5A"
"ENSG00000163694",137.91523308097,1.77572445247447,0.197827607094521,83.9661598084301,5.84763240758535e-19,3.24748032508535e-18,"RBM47"
"ENSG00000064042",1425.10633953377,0.262427341791821,0.0697947440589956,17.9058836415484,0.000129356057415809,0.000305104984850502,"LIMCH1"
"ENSG00000109133",3942.91932349765,0.477565777693439,0.0489704225857177,97.5820740586743,6.46132895052021e-22,4.07278814726665e-21,"TMEM33"
"ENSG00000014824",2898.66489736216,0.654679929844319,0.0514114314674747,201.612567662671,1.66106715520761e-44,2.04344067030192e-43,"SLC30A9"
"ENSG00000124406",204.828119110284,1.76113589446777,0.19790781728868,589.681112320349,8.9613495588979e-129,3.51751546782014e-127,"ATP8A1"
"ENSG00000251350",145.546238041058,1.75841499388722,0.187676795720149,114.340690872436,1.48331862040579e-25,1.07202040996595e-24,"LVCAT1"
"ENSG00000151806",2051.71261016028,0.96838780893595,0.058160474748715,383.79035873904,4.58123421911863e-84,1.08216799134051e-82,"GUF1"
"ENSG00000163281",901.382433357867,0.419042533798238,0.0688024911064167,40.3470668822097,1.73278925420748e-09,6.00400949463284e-09,"GNPDA2"
"ENSG00000151834",3.77866386021958,-4.92135542341309,1.43352893033157,24.4836777099244,4.82432921824982e-06,1.30187034849795e-05,"GABRA2"
"ENSG00000170516",7.60144344011804,0.950865853422276,1.1601463805294,34.2453580387225,3.66197172338594e-08,1.15798542045186e-07,"COX7B2"
"ENSG00000169019",707.148961599214,0.570093172693874,0.0870692688163783,108.997306958552,2.14553460103945e-24,1.48313838995335e-23,"COMMD8"
"ENSG00000145246",870.414075897877,1.34611248626349,0.083164356938778,789.203714639705,4.23244006864039e-172,2.43741177578222e-170,"ATP10D"
"ENSG00000170448",536.591963512114,0.242324860399035,0.0893976862281963,17.9240817176874,0.000128184380375687,0.000302461977780096,"NFXL1"
"ENSG00000135605",136.444512901903,1.59389400976143,0.188343164128296,87.3731798167365,1.06452305004605e-19,6.10668833532236e-19,"TEC"
"ENSG00000109171",1468.22675890772,0.410048531634041,0.0639427631116707,65.0724211436566,7.40803945317582e-15,3.38757507374843e-14,"SLAIN2"
"ENSG00000075539",1304.91060838511,-0.16643755461047,0.0801970113142256,17.0329548703424,0.000200143202491933,0.000462435519307065,"FRYL"
"ENSG00000109180",3907.5316303533,0.928176238906462,0.0477069591729515,424.593158171478,6.32072908279596e-93,1.67343777025389e-91,"OCIAD1"
"ENSG00000109184",1031.46514601614,0.212934194949405,0.0746112043796225,26.1895946409025,2.05589903215501e-06,5.71609000259333e-06,"DCUN1D4"
"ENSG00000163069",696.046372995128,-0.0443433247234422,0.079417656045557,61.4490346131896,4.53431486656686e-14,1.99595868656818e-13,"SGCB"
"ENSG00000248866",71.925550895036,0.947731077067141,0.224952487629032,17.9737550675132,0.000125039917235357,0.000295307304035489,"USP46-AS1"
"ENSG00000226950",1400.3469730088,0.748881415170604,0.0688804868198315,127.828881303259,1.74707323761249e-28,1.39559488562437e-27,"DANCR"
"ENSG00000226887",55.6039561033744,2.07029892503246,0.261033009719964,124.915251831112,7.49890258830713e-28,5.87525737711491e-27,"ERVMER34-1"
